filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
genrenew30\bollypop\bp37.mp3,0.27108073,0.08366797,0.22154108,0.0025772,1943.793937,217626.7941,2549.222828,115956.5281,4516.922687,2172765.991,0.065654554,0.000428826,1.25E-06,0.030661045,0.000101029,0.008580996,103.359375,-66.98173,1011.0043,107.41384,328.89792,18.082512,117.560265,18.441292,110.54452,8.110859,99.13312,2.64192,66.171074,-6.394867,72.89712,-1.7928962,47.08582,-3.5239062,63.706306,5.924891,45.63018,-3.4875774,54.755013,0.1388363,52.980637,-1.5917959,48.083588,4.3543744,61.09777,-0.206635,44.843315,2.92339,36.572872,-0.9316592,46.185802,2.2641733,44.91097,-5.121971,50.970547,0.2878211,52.5143,bollypop
genrenew30\bollypop\bp38.mp3,0.27101988,0.086815014,0.2138732,0.00276538,2146.912631,390430.3413,2645.678492,140210.9899,4968.278291,2697752.928,0.079326807,0.000965603,-5.92E-06,0.032140035,-0.000129096,0.005500675,103.359375,-67.299515,1195.5554,102.314316,416.6962,17.376236,251.8548,15.364374,223.09132,11.4892025,143.6698,-0.2215776,69.75202,-5.3706574,106.67906,3.723676,56.35426,-6.79972,60.20083,7.933006,76.07671,-3.9462814,77.40464,2.8652942,56.255123,-1.7446064,52.965916,1.4089695,50.478348,1.8709319,53.648975,3.1638284,47.236233,-3.406807,48.77669,2.241577,47.71167,-8.012578,46.531357,1.5638826,59.39082,bollypop
genrenew30\bollypop\bp39.mp3,0.24831237,0.08824862,0.19839719,0.006544653,2209.74664,632557.7971,2495.61422,168864.146,5100.869156,2328313.066,0.087223584,0.003336035,-3.19E-06,0.03766502,-2.54E-05,0.002436761,151.9990809,-96.25814,2358.1968,97.11767,828.7961,16.928225,311.176,18.545925,195.4439,-6.0541906,175.24673,17.240377,73.44469,-16.051762,204.81845,-0.37546372,97.3434,-7.1916027,81.05996,-6.936176,128.22011,-2.148527,108.04695,-3.0245712,103.5908,-9.741075,76.08656,0.06382275,103.9887,-4.7330894,75.005,-8.018623,100.71116,-14.350635,79.893265,-1.0831065,90.18047,-12.772657,89.905174,-1.194931,105.470795,bollypop
genrenew30\bollypop\bp40.mp3,0.2568751,0.091116466,0.24281403,0.004942279,2352.572533,529740.1125,2625.106292,143443.2409,5485.833495,1891446.131,0.088770816,0.002441359,-2.26E-06,0.044620026,-0.000117371,0.007636168,86.1328125,-63.26311,1730.678,87.42351,647.4172,14.204789,343.2764,27.838392,174.81433,5.4657354,234.89484,16.351036,114.947815,-11.778034,157.2143,5.7944784,80.1539,-5.000123,89.08492,-5.238456,81.57563,-0.4956118,95.23636,1.5287943,66.27515,-2.6899564,54.501156,-3.187392,85.54905,-2.1656692,66.81377,-2.5000782,59.735783,-10.29855,83.10016,3.5065448,94.39463,-3.7011209,76.19539,0.30364057,96.609886,bollypop
genrenew30\bollypop\bp41.mp3,0.19729835,0.08801047,0.14378995,0.007227963,2346.047569,694853.392,2726.446746,399085.4048,5611.857733,5478232.458,0.072592532,0.002153378,-3.98E-06,0.024569623,-4.62E-05,0.001052694,123.046875,-183.70511,4693.594,88.537155,1161.3491,25.675209,289.75705,14.643676,534.43134,1.8354719,152.03563,-4.8956747,599.83514,5.028739,113.529366,-13.4834585,242.59442,-9.842926,116.977516,-4.333009,106.95666,-12.28256,158.60608,-1.877456,212.80437,-7.24426,178.0484,16.850084,222.07953,5.432791,219.53151,6.309784,234.9866,-2.2674701,140.80122,-2.6661441,167.15453,-13.021286,120.06787,-15.992115,135.74255,bollypop
genrenew30\bollypop\bp42.mp3,0.22997569,0.09076082,0.20160626,0.007129774,2376.37817,723124.1301,2861.470259,196717.8307,5681.365646,3668038.49,0.080497624,0.00305376,-7.87E-06,0.036845166,-7.94E-05,0.003512102,86.1328125,-115.261986,2427.2676,86.817116,545.24426,28.986885,322.71088,16.167055,389.89932,12.663089,170.05023,3.2107444,187.07915,-0.35158575,131.21587,0.033946555,124.13833,-7.2352147,123.52424,-6.677498,96.58248,-9.281395,117.19282,-5.4124813,150.41595,-0.16941583,145.0223,2.9537213,238.36401,-1.1985178,149.65698,-5.496826,111.32505,-4.3668876,164.86526,0.40846163,201.85742,-0.5742134,143.48294,0.79147613,133.20409,bollypop
genrenew30\bollypop\bp43.mp3,0.21958919,0.09103375,0.24567184,0.006286048,2536.521322,575084.5289,2848.961369,140041.2081,5847.956305,2992233.4,0.094247351,0.002486827,-1.96E-06,0.04617041,-7.20E-05,0.007772875,86.1328125,-73.842575,2788.7349,83.76412,515.94977,15.846838,440.31473,8.729852,336.00635,8.470708,126.906784,-1.6450347,236.098,5.020485,137.01714,-0.004135415,111.882126,-8.317027,107.02922,-10.395575,93.12078,-4.603293,131.91916,6.6415257,194.78188,2.8147771,205.06961,18.482952,222.06828,2.7916455,143.32846,0.001752824,189.74913,-5.175771,223.4542,-1.4216259,129.80302,-7.0088253,102.008575,-6.497618,96.871414,bollypop
genrenew30\bollypop\bp44.mp3,0.24765666,0.08599092,0.230209,0.005670221,1569.604434,405110.9417,2005.119319,197065.1467,3101.497912,2675365.544,0.064040807,0.001287705,-2.81E-07,0.044709586,1.58E-05,0.004640645,123.046875,-103.789604,2591.397,129.87958,1006.95044,6.0465097,450.35913,13.643862,244.9401,-15.975619,237.09769,1.040661,203.90926,-8.681987,136.03896,-2.932738,124.296364,-4.5555654,95.32449,-0.55877084,108.54937,-5.524406,112.95168,-1.5948422,77.68657,-5.392129,120.742,1.7030914,79.379486,2.6034956,49.963127,-2.2539787,84.43484,-10.105754,72.18316,3.2530193,58.706646,-6.2064013,79.14742,4.014394,97.1405,bollypop
genrenew30\bollypop\bp45.mp3,0.25083968,0.09202133,0.23006807,0.005162543,1846.782852,632250.3497,2279.70114,181113.7856,4001.634136,2748071.33,0.071972732,0.00372651,-3.85E-06,0.044772916,8.00E-05,0.005029794,123.046875,-99.920494,3184.4922,107.262634,989.42737,11.636581,270.3219,15.135233,194.94226,-8.074818,221.40509,3.4163022,208.76628,-14.825259,302.94946,-4.836893,146.8318,-7.4846835,133.59003,-0.6968482,157.93033,-8.991431,121.9553,-2.603407,97.35207,-8.518425,114.44254,2.6980076,75.98396,-0.11119141,80.77668,-3.2910182,87.42014,-6.193228,75.50879,3.9931924,60.575138,-5.40197,94.90853,3.1261547,72.37792,bollypop
genrenew30\bollypop\bp46.mp3,0.2348259,0.09999181,0.13330594,0.005806369,1888.206679,456410.5249,2656.88412,133015.7569,4490.606179,3496584.729,0.045194738,0.001623904,4.50E-06,0.020911602,-8.61E-06,0.000651532,107.6660156,-209.01451,5496.624,96.89635,535.68945,24.112442,192.82545,17.536781,197.71785,20.876944,146.22255,5.776977,197.70445,-3.122963,157.79552,-1.7063369,79.30718,1.858021,109.928505,5.212549,59.302692,-4.0737405,84.04991,-4.863467,72.88677,-10.767651,60.671875,1.8094393,53.75704,-7.2931094,46.757187,-5.1856656,82.322395,-9.332176,58.813183,-9.765401,48.959835,-12.408152,82.066574,5.7184277,118.08829,bollypop
genrenew30\bollypop\bp47.mp3,0.23258342,0.09077959,0.2103296,0.002723212,1681.086424,644296.782,2278.307046,289771.5428,3556.961825,3970643.302,0.057585064,0.00181153,7.20E-06,0.03773198,-7.64E-08,0.003515826,103.359375,-130.4017,2355.8015,114.65102,787.10004,17.569025,330.55136,19.990711,242.19473,10.383215,159.00726,4.5085554,153.04869,1.7615969,143.58395,1.3023775,121.82196,-4.968421,106.879715,14.980237,144.60976,3.3879104,105.244125,6.2408957,125.362206,-0.31329837,156.28505,5.9799886,120.870415,1.6796352,86.59867,0.9709458,93.40694,-5.4998465,90.46185,-1.8503871,86.673416,-6.325514,81.32064,-1.5960218,97.20087,bollypop
genrenew30\bollypop\bp48.mp3,0.25612706,0.091301024,0.21023181,0.003214062,1998.075256,883962.2277,2570.802984,331004.2556,4643.930252,5062466.043,0.067569508,0.00297869,3.33E-06,0.03798178,-5.84E-05,0.00271754,103.359375,-112.14009,3198.3362,104.501076,894.6351,22.333208,350.01218,17.132835,222.24274,15.152935,212.54236,5.1976542,147.4987,5.028786,176.97528,3.8849266,112.773605,-3.214989,94.28919,16.09493,105.53181,-1.9137721,98.66257,3.4781053,94.19455,-1.3696438,92.37416,5.42411,98.26757,-0.79231024,66.22811,0.006906468,83.28287,-5.1392174,63.67393,0.09923438,53.473568,-5.925305,57.947594,-2.3787062,90.4825,bollypop
genrenew30\bollypop\bp49.mp3,0.2601065,0.09821852,0.183652,0.005326205,2212.01274,911041.2874,2930.30303,295001.8523,5399.084019,6777121.221,0.072925107,0.003893388,-8.02E-06,0.030026328,3.10E-05,0.003494388,107.6660156,-150.08606,3141.2766,107.51589,854.23914,27.548529,441.75092,12.650064,351.4853,32.771473,146.60037,-20.95015,412.0687,19.532946,134.13585,9.368086,116.13666,-0.042515803,142.6525,-1.752693,84.49139,-6.4139686,78.48643,3.0541258,67.02246,-2.615559,63.029243,2.0956671,80.53784,-4.588826,111.36247,4.360141,121.52598,7.782853,206.76123,8.1942215,190.52702,13.690926,157.89854,12.4885025,176.60544,bollypop
genrenew30\bollypop\bp50.mp3,0.28052503,0.09177696,0.21805125,0.0061115,2184.577121,668447.1162,2865.166473,339780.7383,5315.451192,6576884.348,0.073851027,0.001668014,8.36E-06,0.03567047,-2.38E-05,0.006392129,107.6660156,-105.13627,2976.8696,110.99192,956.1099,23.406685,326.0183,14.820663,334.79578,27.029013,149.74994,-16.73868,365.26114,20.989887,163.5524,7.0299573,125.06957,0.4403799,185.2361,1.850813,70.22515,-4.6376386,103.994835,1.568959,87.454346,-2.5031433,96.66667,4.92273,69.61634,-4.0477743,124.27392,2.0812461,122.45465,4.326378,152.61337,6.671312,94.54171,8.971492,131.11028,7.960643,89.675674,bollypop
genrenew30\bollypop\bp51.mp3,0.2911822,0.087079845,0.2096678,0.00732291,1833.710247,271240.0991,2256.205785,133071.1446,4024.958995,1815966.212,0.074186626,0.001095688,1.28E-05,0.03678212,0.000192153,0.004630806,143.5546875,-84.13268,3651.027,112.12569,497.19998,3.6096306,347.9234,23.746145,193.72542,-0.5780787,245.68076,11.845817,65.31609,-0.020936381,135.94817,10.635159,96.08134,-3.3623688,92.6125,0.015160717,114.74734,2.322261,108.585396,-1.2510418,71.39643,-1.5221248,54.544765,0.9808991,63.812912,-1.0919722,79.840965,-1.0591213,65.909584,-8.477966,57.045097,1.1263906,71.27718,-4.971007,91.17973,-5.6161103,74.05933,bollypop
genrenew30\bollypop\bp52.mp3,0.3042102,0.08923879,0.16359334,0.005296174,1822.493678,275694.7991,2251.504976,176869.9559,4068.900396,2046832.927,0.070673042,0.000778913,-1.80E-05,0.023487665,-0.000109432,0.002756715,143.5546875,-114.045364,2973.4404,113.728195,486.47964,5.7361755,302.48447,21.262302,193.92021,-3.3479238,196.97044,9.206417,72.390465,-3.3281217,129.398,9.755502,81.508965,-6.9963136,131.93121,2.09147,69.44721,4.4911203,97.65702,-7.373046,77.72691,-1.1349801,69.107925,1.4558069,58.255352,-8.0148945,78.99975,-0.9314759,97.991646,-8.171142,84.33802,-3.363174,57.839397,-4.250704,69.36699,-0.86173666,75.54814,bollypop
genrenew30\bollypop\bp53.mp3,0.29558492,0.0831758,0.24049583,0.00593882,1972.069688,229947.4286,2348.563241,104588.9676,4305.298966,1483930.092,0.083077729,0.000969438,-2.69E-06,0.044031184,-0.000160634,0.006386614,143.5546875,-46.73036,3606.1118,109.67842,467.65442,3.0975938,215.76448,14.705256,168.32483,-6.7278423,167.90826,8.429678,60.040043,0.5010981,81.78943,9.178962,80.81439,-5.2333665,82.934654,3.3823888,94.54581,-0.63549316,75.84902,-1.738477,61.259724,-1.9678144,37.353016,-2.9605927,43.907627,-4.135672,57.427692,2.0622563,49.315346,-7.256248,44.95492,-0.38646668,49.506252,-6.4697275,51.022095,-4.256839,83.20809,bollypop
genrenew30\bollypop\bp54.mp3,0.23487777,0.089386016,0.26946077,0.007143214,1546.25571,336530.7695,2159.993486,207011.2197,3212.938905,3062000.828,0.053932025,0.000709367,-9.34E-07,0.061043248,8.13E-05,0.007093814,112.3471467,-98.156525,2446.3354,125.96551,678.862,15.012837,227.21284,21.187082,211.2075,6.0863733,190.41418,2.4546587,72.75665,-10.748201,125.49632,-1.7536154,75.73695,-10.090641,68.7605,3.9872336,125.26767,-4.6138105,97.52991,0.03752991,69.15187,-5.356878,76.04635,1.2421845,79.125084,-7.51269,52.713947,0.7797458,67.96448,-7.0299544,66.255844,4.7630205,62.31371,-9.45529,79.95486,0.68027836,83.3913,bollypop
genrenew30\bollypop\bp55.mp3,0.24407534,0.09037549,0.28561005,0.005629493,1809.210725,428063.8693,2302.532955,178493.9661,3952.551099,2992318.601,0.064980333,0.001487653,1.05E-05,0.06180024,-2.34E-07,0.010853488,112.3471467,-72.88642,1296.0922,112.373886,673.64044,10.962026,216.70078,25.185604,201.27208,8.149874,256.8047,5.158762,94.497215,-17.04995,177.26903,5.665269,115.92692,-9.725524,94.57902,4.1158648,137.88272,-5.580982,91.60995,2.7804518,75.729004,-5.0001364,114.55704,-2.000157,95.02124,-4.195549,72.3294,-3.1320422,74.66196,-4.423234,70.78571,0.5320557,81.84642,-3.6284914,107.76381,-4.139554,92.47531,bollypop
genrenew30\bollypop\bp56.mp3,0.29018036,0.0922596,0.28542277,0.004249425,2665.508708,658699.3109,2975.365359,171179.0707,6346.036626,3050924.604,0.088296896,0.001841389,0.000125675,0.06619057,0.000377012,0.006668622,112.3471467,-43.876884,1843.4196,80.81091,741.5053,26.85147,311.74905,17.245152,165.91833,8.269501,181.69142,13.270371,112.48215,12.929848,129.01816,1.6592324,83.27288,-0.38143784,83.99499,10.591624,86.188156,0.20132446,86.65948,-1.1291852,66.79356,-4.0690637,60.76391,4.0284777,70.80642,0.4848817,42.088615,3.3554726,66.31522,-0.73893523,53.377666,-1.8470963,67.48506,-3.3112671,47.30899,2.1744483,95.250885,bollypop
genrenew30\bollypop\bp57.mp3,0.3708667,0.09471451,0.261767,0.012004459,2188.136652,318084.9166,2685.08864,156087.8056,5342.859359,2458032.053,0.06771312,0.000869859,0.000151209,0.04690721,0.000262974,0.013776165,112.3471467,-57.18449,2078.5654,95.30218,350.10776,12.304039,208.0601,19.755606,175.0686,10.175596,161.918,10.041588,104.3236,5.335931,120.42323,12.164144,76.01532,3.6588123,73.496544,10.08538,82.92776,-0.40502355,48.20538,1.1633865,47.433575,-2.5937424,61.369026,4.9755564,98.26439,2.6459665,40.576492,4.1158695,57.432167,-3.887794,57.081543,3.0578928,53.685154,-2.8301623,62.23741,1.691229,50.243885,bollypop
genrenew30\bollypop\bp58.mp3,0.3351183,0.09065218,0.26070464,0.010809862,2626.943208,777717.7881,2968.17458,211818.6546,6378.519763,3668502.574,0.08907089,0.003720267,0.000295115,0.04346797,0.000232433,0.015522041,215.3320313,-58.80384,2728.013,83.36321,790.76764,26.96794,349.17184,19.189287,161.46007,12.698054,191.37825,7.5041203,112.77278,6.9763193,149.6402,3.4100103,107.84059,-0.117437266,107.558136,11.274818,87.38589,-2.4492304,78.32736,-1.9989285,71.56308,-5.6046953,77.588356,7.2594466,103.06144,2.6160784,60.292175,0.87804997,82.34808,-2.1833494,52.18614,1.5957668,70.480385,-5.607409,49.82534,1.5693471,77.580055,bollypop
genrenew30\bollypop\bp59.mp3,0.2605547,0.093970515,0.2189275,0.004000003,2398.119115,613716.9413,2700.869293,113982.9239,5572.332972,2010572.156,0.08898888,0.003710776,6.27E-07,0.037564818,2.59E-05,0.005319507,143.5546875,-78.14973,2002.9503,82.94759,605.2571,21.094551,295.52377,32.8221,304.99802,12.559447,358.08914,4.6004376,92.8874,-4.6028075,133.18405,12.692537,93.52806,-4.836202,94.6585,5.24309,111.989586,4.845021,94.354774,5.1993685,70.82284,0.38222122,56.547073,3.2513235,61.889603,2.3335516,56.101406,-0.285556,62.74947,-12.983607,57.311146,6.176976,61.083965,-6.718834,70.97345,-1.9794157,57.37349,bollypop
genrenew30\bollypop\bp60.mp3,0.32251662,0.091550104,0.22262622,0.003526522,2566.722344,367717.5382,2753.153099,96363.46534,5864.714537,1443836.327,0.100844439,0.002058857,-5.86E-06,0.03267962,3.05E-07,0.007816285,143.5546875,-51.826588,1632.8518,77.91498,470.43295,17.212866,271.66702,32.187695,296.9732,10.638122,118.9462,8.748165,60.494366,-5.2939186,169.49352,11.807736,76.79062,0.77096045,94.9341,2.3480148,147.16315,1.6015285,73.643265,7.9042892,79.52474,-4.6663446,94.47278,1.8019103,53.487373,-0.9548427,68.35617,-4.3011127,75.36109,-8.478573,80.35512,4.5858474,79.59455,-6.2752094,85.5324,-1.08002,82.69357,bollypop
genrenew30\bollypop\bp61.mp3,0.22733785,0.09146758,0.17853434,0.009071739,1628.920461,329878.7355,1949.777328,185688.9775,3087.614663,2190853.058,0.066166644,0.00056096,-1.06E-05,0.034060948,-4.89E-05,0.002414529,99.38401442,-158.70064,4167.6963,116.88258,1076.5477,-11.269021,418.01984,4.975359,271.5844,-9.053571,346.49612,-8.907541,112.61675,-21.694017,245.70023,-4.616006,106.09416,-14.110886,135.10567,0.35122028,110.43973,-6.124751,168.72296,-2.654888,110.10745,-1.6354506,106.611404,-4.2328787,106.746635,-5.210246,82.353645,-5.5640182,60.447495,-12.542297,64.38411,-4.9696307,91.756744,-6.02325,65.48589,-7.5020695,68.088486,bollypop
genrenew30\bollypop\bp62.mp3,0.24777307,0.09122302,0.24729678,0.007297257,2080.005124,638747.207,2445.288457,217544.2491,4647.313565,3621055.292,0.079849857,0.002478818,-8.30E-07,0.04970851,-6.04E-05,0.007166721,103.359375,-82.99942,2741.5686,101.15051,857.2626,12.01467,262.7708,11.065865,261.13986,1.8371414,188.88551,6.937284,102.45162,-12.970931,182.32962,5.405404,100.978355,-9.152577,94.28902,7.569853,85.268936,-2.564198,137.88301,0.3045556,102.38879,3.319505,59.950966,-6.3158765,105.57227,-4.5690866,93.52922,-3.209348,91.43149,-11.226532,77.75207,-3.5902534,85.092384,-6.885796,87.00383,1.4070812,117.422455,bollypop
genrenew30\bollypop\bp63.mp3,0.30123746,0.08857177,0.19920687,0.005314668,2035.893754,803158.471,2571.335176,373939.7966,4608.797131,5278720.106,0.075323808,0.002274355,3.51E-06,0.025495235,-4.76E-05,0.00963371,112.3471467,-107.080124,4237.302,112.62333,1266.9225,21.42719,570.2012,8.034269,219.07205,14.532761,292.69492,-4.4628186,223.77278,2.2614508,202.5646,-6.277242,170.52797,-12.225075,119.04001,3.5294065,147.13605,-13.941866,142.77309,2.1755574,92.68356,-10.610588,81.4058,-3.630417,83.29285,0.35649943,76.09487,-5.3444204,93.45943,-2.9748168,76.52903,3.2171144,85.75847,-11.648213,88.29093,2.2198594,59.895294,bollypop
genrenew30\bollypop\bp64.mp3,0.301976,0.08857211,0.21594852,0.004651554,1978.837576,540977.1092,2570.253555,227774.1135,4497.922802,4129775.964,0.071184377,0.001262629,7.20E-06,0.028426688,-4.16E-05,0.009969842,112.3471467,-92.50019,3493.4497,110.00682,653.6192,21.982403,399.1763,11.360331,200.12541,14.502354,319.84195,1.1745926,160.29036,4.1836805,170.81375,-3.5033817,121.076126,-12.294149,100.14916,5.6968055,162.45618,-11.01464,97.33331,2.0380292,88.47085,-7.5963635,81.58533,-3.3184795,62.149174,-0.046290535,97.38492,-4.795182,75.53561,-0.9948194,58.845165,4.0985723,59.364925,-9.5498495,76.497185,2.8686764,76.62379,bollypop
genrenew30\bollypop\bp65.mp3,0.35261565,0.096889466,0.1418044,0.002924829,2474.692284,509794.5686,2645.594248,131874.4158,5394.659046,2228129.435,0.097189888,0.003217056,3.62E-06,0.012577535,-4.59E-05,0.004776073,172.265625,-110.68851,4744.7446,80.40874,634.1432,7.375065,474.8636,29.212202,162.98888,2.5134857,164.84883,7.334754,121.37835,18.774708,165.18529,3.213698,80.23602,-5.3894987,70.215034,13.076658,111.22156,-3.882184,100.64346,8.016796,81.899765,-7.208663,86.483284,0.91847783,76.30736,1.0244603,84.87291,-3.6828308,58.84491,-2.0920844,60.519066,1.8840948,53.32708,-9.7253,70.10723,-2.4772763,77.8514,bollypop
genrenew30\bollypop\bp66.mp3,0.34124738,0.09178218,0.1488706,0.002574826,2541.380931,441353.4766,2611.640264,120388.0388,5401.334006,2068218.768,0.112524263,0.003195313,2.60E-06,0.013851368,4.14E-05,0.005006987,172.265625,-89.05279,2347.4126,78.95011,518.083,-0.8954339,400.78302,26.240385,134.8075,6.580737,122.3619,5.1363463,125.188225,13.26469,97.89841,3.8921285,81.11241,-6.2609043,83.44486,13.0486555,132.81277,-5.2429047,78.06665,8.428421,80.908714,-8.088057,68.03268,1.1345402,63.897465,1.6631209,77.32677,-6.0006933,72.06966,-4.3648,68.73419,-0.63094556,47.379967,-11.585181,47.636055,-5.045423,71.963196,bollypop
genrenew30\bollypop\bp67.mp3,0.22694361,0.08928821,0.12678662,0.005365378,1691.760353,554690.5107,2285.59508,214467.2029,3426.987611,3318249.971,0.059580139,0.002073607,-9.23E-06,0.018926656,-3.49E-05,0.000723306,99.38401442,-199.218,6813.9272,117.012405,853.0209,17.379719,355.63156,7.4452944,219.2233,7.2291384,177.64188,4.2195215,107.08745,-14.282535,208.38972,-11.695373,99.056625,-5.3899546,136.00293,-1.5959392,79.76769,-4.2642283,107.06897,-5.0077496,61.914787,-13.518655,83.21305,4.4849896,112.132256,-11.7635765,100.11671,2.875669,97.50383,-12.188561,87.51771,1.7180231,59.79881,-6.6688123,85.79834,-2.7434993,72.543495,bollypop
genrenew30\bollypop\bp68.mp3,0.28265396,0.09401149,0.23029768,0.004276104,1634.519547,569209.0218,2215.548077,249947.159,3423.820963,3471004.935,0.062179518,0.001370807,2.10E-05,0.04185441,-1.11E-06,0.0046709,99.38401442,-110.41597,3772.3235,122.172165,776.6315,18.637102,609.3914,15.5352125,194.40149,4.682289,198.51402,17.293694,125.76352,0.11575556,155.46785,2.4837852,65.909454,2.3095052,97.51808,7.5870733,138.80841,4.2855597,111.40521,3.1100156,67.78476,-2.5754907,72.51237,8.288936,65.23902,-7.635818,109.63575,6.1367855,86.71049,-10.549912,72.80141,4.148803,71.41374,0.07787684,102.31394,5.7608457,123.37481,bollypop
genrenew30\bollypop\bp69.mp3,0.2613123,0.08679068,0.28322816,0.005657505,1956.273818,373607.2746,2456.862085,230265.2782,4198.549612,3418220.914,0.073008629,0.000839286,-1.57E-05,0.06399875,-6.70E-05,0.00756371,161.4990234,-59.387028,2769.483,112.71176,684.22174,1.6255136,301.75043,2.3359053,313.19644,11.149336,220.77274,-7.297588,197.9191,-13.802133,182.98051,-6.0060563,121.01294,-10.2425375,121.49988,-2.396299,96.333145,-4.3605185,137.63669,-3.2449105,218.26834,-5.2930527,130.49974,2.426601,133.51045,-6.9523115,130.03825,0.9206714,88.254684,-10.795302,78.6181,3.7467997,95.61318,-6.9428825,112.25359,-1.3730646,61.475323,bollypop
genrenew30\bollypop\bp70.mp3,0.24901812,0.08691405,0.29541862,0.005074068,2121.615413,439918.5564,2486.829086,140670.5264,4546.430842,2509704.738,0.082378943,0.001520841,2.10E-05,0.07536228,0.000173677,0.005648401,161.4990234,-50.956844,1057.5309,98.60752,572.7309,0.007211597,370.74725,8.167277,255.40422,8.569547,145.07391,-6.8298945,191.79161,-18.735691,326.90338,-0.91754735,117.099785,-9.793997,177.08328,3.2629251,190.9995,-1.1774855,127.28669,-7.1198034,157.54997,-3.0515568,97.14195,2.322259,121.76503,-9.383786,110.76409,-1.8934965,71.01765,-11.020459,117.52305,4.9602256,53.216995,-9.621419,91.73305,-5.5205135,94.77945,bollypop
